SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,premise1,premise2,conclusion,loadtime,NominalType,AC1,AC2,dominancePercent,abstractType,categoryMistake,ConcTruth,ConcRT,RandDig,FullStudyLoadType,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
23_36,23,M2-bal,36,0,wave,Homonymy,Dimatis,1,Some gestures are waves,Some waves are ripples,Some ripples are gestures,*,*,A,C,100,*,0.4285714286,0.25641026,6582.48718,*,control,NA,6860,Dimatis,0,1,0,0
23_37,23,M2-bal,37,0,book,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,*,book-type,C,A,64.5,info,0.5714285714,0.12820513,4958.76923,*,control,NA,22335,Dimatis,0,1,0,0
23_38,23,M2-bal,38,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,*,*,*,*,*,*,*,1,4285.51282,*,control,NA,6933,Dimatis,1,1,0,0
23_39,23,M2-bal,39,0,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,*,*,*,*,*,*,*,0.225,5186.55,*,control,NA,20961,Disamis,0,1,0,0
23_40,23,M2-bal,40,0,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,*,*,*,*,*,*,*,0.175,6414.3,*,control,NA,8521,Darii,0,1,0,0
23_41,23,M2-bal,41,0,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,*,*,*,*,*,*,*,0.175,2931.35,*,control,NA,6551,Datisi,0,1,0,0
23_42,23,M2-bal,42,0,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,*,*,*,*,*,*,*,0.375,5804.4,*,control,NA,13420,Disamis,0,1,0,0
23_43,23,M2-bal,43,0,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,*,*,*,*,*,*,*,0.25,6885.35,*,control,NA,9884,Darii,0,1,0,0
23_44,23,M2-bal,44,1,college,Polysemy,Darii,1,All colleges grant degrees,Some colleges are historic buildings,Some historic buildings grant degrees,*,city-type,A,C,56.6,inst,0.2857142857,0.575,5629.95,*,control,NA,10098,Darii,0,0,0,0
23_45,23,M2-bal,45,1,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,*,*,*,*,*,*,*,0.225,5122.475,*,control,NA,7061,Disamis,0,0,0,0
23_46,23,M2-bal,46,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,*,*,*,*,*,*,*,0.925,4672.55,*,control,NA,8863,Darii,1,1,0,0
23_47,23,M2-bal,47,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,*,*,*,*,*,*,*,0.9,3392.275,*,control,NA,8546,Datisi,1,1,0,0
23_48,23,M2-bal,48,0,breakfast,Polysemy,Darii,1,All breakfasts are under three hours,Some smoothies are breakfasts,Some smoothies are under three hours,*,lunch-type,A,C,87.1,event,0.7142857143,0.525,5068.825,*,control,NA,14961,Darii,0,1,0,0
23_49,23,M2-bal,49,0,company,Polysemy,Dimatis,1,Some storefronts are companies,All companies are hierarchies,Some hierarchies are storefronts,*,city-type,C,A,83.8,inst,0.7142857143,0.25,4713.05,*,control,NA,14184,Dimatis,0,1,0,0
23_50,23,M2-bal,50,0,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,*,*,*,*,*,*,*,0.4,4720.6,*,control,NA,11412,Datisi,0,1,0,0
23_51,23,M2-bal,51,0,board,Homonymy,Dimatis,1,Some governing organizations are boards,All boards are wooden planks,Some wooden planks are governing organizations,*,*,A,C,80,*,1,0.1,5379.9,*,control,NA,16940,Dimatis,0,1,0,0
23_52,23,M2-bal,52,1,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,*,*,*,*,*,*,*,0.975,4508.475,*,control,NA,10448,Dimatis,1,1,0,0
23_53,23,M2-bal,53,1,letter,Polysemy,Datisi,1,All letters have stamps,Some letters are rejections,Some rejections have stamps,*,book-type,C,A,78.5,info,0,0.7,4504.25,*,control,NA,8844,Datisi,0,0,0,0
23_54,23,M2-bal,54,1,city,Polysemy,Datisi,1,All cities are bureaucracies,Some cities are graffitied ,Some bureaucracies are graffitied,*,city-type,A,C,67.7,inst,0.2857142857,0.375,4022.55,*,control,NA,13610,Datisi,0,0,0,0
23_55,23,M2-bal,55,0,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,*,*,*,*,*,*,*,0.1,5963.025,*,control,NA,8088,Dimatis,0,1,0,0
23_56,23,M2-bal,56,1,change,Homonymy,Darii,1,All change is money,Some surprises are change,Some surprises are money,*,*,C,A,60,*,0,1,4466.87179,*,control,NA,7272,Darii,0,0,0,0
24_1,24,M2-bal,1,1,injuries,Invalid Filler,Dimatis*,2,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,*,*,*,*,*,*,*,0.1,5963.025,*,control,NA,30448,Dimatis,0,0,0,0
24_2,24,M2-bal,2,1,swords,Valid Filler,Disamis,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,*,*,*,*,*,*,*,0.8,6880.1,*,control,NA,16866,Disamis,1,1,0,0
24_3,24,M2-bal,3,1,sausages,Invalid Filler,Datisi*,2,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,*,*,*,*,*,*,*,0.175,2931.35,*,control,NA,33763,Datisi,0,0,0,0
24_4,24,M2-bal,4,1,city,Polysemy,Datisi,2,All cities are bureaucracies,Some cities are graffitied ,Some bureaucracies are graffitied,*,city-type,A,C,67.7,inst,0.2857142857,0.375,4022.55,*,control,NA,16139,Datisi,0,0,0,0
24_5,24,M2-bal,5,1,novel,Polysemy,Darii,2,All novels are flammable,Some debuts are novels,Some debuts are flammable,*,book-type,C,A,96.7,info,1,0.15,6119.3,*,control,NA,17698,Darii,0,0,0,0
24_6,24,M2-bal,6,1,college,Polysemy,Darii,2,All colleges grant degrees,Some colleges are historic buildings,Some historic buildings grant degrees,*,city-type,A,C,56.6,inst,0.2857142857,0.575,5629.95,*,control,NA,18127,Darii,0,0,0,0
24_7,24,M2-bal,7,1,suitcases,Valid Filler,Dimatis,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,*,*,*,*,*,*,*,1,3671.55,*,control,NA,11072,Dimatis,1,1,0,0
24_8,24,M2-bal,8,0,dresses,Invalid Filler,Darii*,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,*,*,*,*,*,*,*,0.65,5066.6,*,control,NA,17160,Darii,0,1,0,0
24_9,24,M2-bal,9,1,thieves,Invalid Filler,Dimatis*,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,*,*,*,*,*,*,*,0.225,5599.825,*,control,NA,16504,Dimatis,0,0,0,0
24_10,24,M2-bal,10,1,company,Polysemy,Dimatis,2,Some storefronts are companies,All companies are hierarchies,Some hierarchies are storefronts,*,city-type,C,A,83.8,inst,0.7142857143,0.25,4713.05,*,control,NA,8345,Dimatis,0,0,0,0
24_11,24,M2-bal,11,1,colors,Invalid Filler,Disamis*,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,*,*,*,*,*,*,*,0.225,5122.475,*,control,NA,11704,Disamis,0,0,0,0
24_12,24,M2-bal,12,1,picnic,Polysemy,Datisi,2,All picnics happen in nature,Some picnics are salads,Some salads happen in nature,*,lunch-type,A,C,59.2,event,0.5714285714,0.425,4573.125,*,control,NA,13945,Datisi,0,0,0,0
24_13,24,M2-bal,13,1,ruler,Homonymy,Disamis,2,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,*,control,NA,11515,Disamis,0,0,0,0
24_14,24,M2-bal,14,1,trucks,Valid Filler,Dimatis,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,*,*,*,*,*,*,*,0.975,4508.475,*,control,NA,11516,Dimatis,1,1,0,0
24_15,24,M2-bal,15,1,bat,Homonymy,Darii,2,All bats share a common ancestor,Some sporting goods are bats,Some sporting goods share a common ancestor,*,*,*,*,80,*,0.2857142857,0.4,5008,*,control,NA,16871,Darii,0,0,0,0
24_16,24,M2-bal,16,0,burgers,Valid Filler,Disamis,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,*,*,*,*,*,*,*,0.925,4389.725,*,control,NA,7118,Disamis,1,0,0,0
24_17,24,M2-bal,17,1,mugs,Valid Filler,Datisi,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,*,*,*,*,*,*,*,1,3091.05,*,control,NA,15391,Datisi,1,1,0,0
24_18,24,M2-bal,18,1,stones,Invalid Filler,Datisi*,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,*,*,*,*,*,*,*,0.17948718,4940.5641,*,control,NA,12815,Datisi,0,0,0,0
24_19,24,M2-bal,19,1,school,Polysemy,Disamis,2,Some schools are rectangular,All schools are employers,Some employers are rectangular,*,city-type,C,A,45.1,inst,0.5714285714,0.1,2856.95,*,control,NA,11043,Disamis,0,0,0,0
24_20,24,M2-bal,20,0,breakfast,Polysemy,Darii,2,All breakfasts are under three hours,Some smoothies are breakfasts,Some smoothies are under three hours,*,lunch-type,A,C,87.1,event,0.7142857143,0.525,5068.825,*,control,NA,11642,Darii,0,1,0,0
24_21,24,M2-bal,21,1,rifles,Valid Filler,Disamis,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,*,*,*,*,*,*,*,1,4771.725,*,control,NA,10191,Disamis,1,1,0,0
24_22,24,M2-bal,22,1,statues,Valid Filler,Datisi,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,*,*,*,*,*,*,*,0.9,3392.275,*,control,NA,13244,Datisi,1,1,0,0
24_23,24,M2-bal,23,0,ball,Homonymy,Dimatis,2,Some parties are balls,All balls are toys,Some toys are parties,*,*,A,C,100,*,0.7142857143,0.175,4203.925,*,control,NA,12929,Dimatis,0,1,0,0
24_24,24,M2-bal,24,1,singers,Valid Filler,Darii,2,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,*,*,*,*,*,*,*,0.925,4672.55,*,control,NA,9920,Darii,1,1,0,0
24_25,24,M2-bal,25,0,mothers,Invalid Filler,Darii*,2,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,*,*,*,*,*,*,*,0.175,6414.3,*,control,NA,10903,Darii,0,1,0,0
24_26,24,M2-bal,26,0,poets,Valid Filler,Datisi,2,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,*,control,NA,14714,Datisi,1,0,0,0
24_27,24,M2-bal,27,1,widows,Valid Filler,Dimatis,2,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,*,control,NA,11028,Dimatis,1,1,0,0
24_28,24,M2-bal,28,1,lunch,Polysemy,Dimatis,2,Some breaks are lunches,All lunches are entrées,Some entrées are breaks,*,lunch-type,A,C,96.6,event,0.7142857143,0.125,5002.3,*,control,NA,12286,Dimatis,0,0,0,0
24_29,24,M2-bal,29,0,shapes,Invalid Filler,Disamis*,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,*,*,*,*,*,*,*,0,4538.9,*,control,NA,9784,Disamis,0,1,0,0
24_30,24,M2-bal,30,1,toilets,Invalid Filler,Disamis*,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,*,*,*,*,*,*,*,0.375,5804.4,*,control,NA,10217,Disamis,0,0,0,0
24_31,24,M2-bal,31,1,peppers,Invalid Filler,Dimatis*,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,*,*,*,*,*,*,*,0.425,8075.125,*,control,NA,8006,Dimatis,0,0,0,0
24_32,24,M2-bal,32,1,board,Homonymy,Dimatis,2,Some governing organizations are boards,All boards are wooden planks,Some wooden planks are governing organizations,*,*,A,C,80,*,1,0.1,5379.9,*,control,NA,10596,Dimatis,0,0,0,0
24_33,24,M2-bal,33,0,ponies,Valid Filler,Datisi,2,All ponies neigh,Some ponies are colts,Some colts neigh,*,*,*,*,*,*,*,0.675,4349.025,*,control,NA,6680,Datisi,1,0,0,0
24_34,24,M2-bal,34,0,change,Homonymy,Darii,2,All change is money,Some surprises are change,Some surprises are money,*,*,C,A,60,*,0,1,4466.87179,*,control,NA,9638,Darii,0,1,0,0
24_35,24,M2-bal,35,0,cabinet,Homonymy,Datisi,2,All cabinets are political appointments,Some cabinets are antique furniture,Some antique furniture are political appointments,*,*,A,C,100,*,0.8571428571,0.025,4910.75,*,control,NA,8417,Datisi,0,1,0,0
24_36,24,M2-bal,36,1,doughnuts,Valid Filler,Darii,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,*,*,*,*,*,*,*,0.95,3292.475,*,control,NA,12751,Darii,1,1,0,0
24_37,24,M2-bal,37,0,dinner,Polysemy,Disamis,2,Some dinners are black tie,All dinners are foods,Some foods are black tie,*,lunch-type,A,C,90,event,0.5714285714,0.225,3571.775,*,control,NA,6779,Disamis,0,1,0,0
24_38,24,M2-bal,38,1,match,Homonymy,Disamis,2,Some matches are shown on TV,All matches are fire starters,Some fire starters are shown on TV,*,*,A,C,80,*,0,0.85,5008.1,*,control,NA,8827,Disamis,0,0,0,0
24_39,24,M2-bal,39,1,funerals,Invalid Filler,Datisi*,2,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,*,*,*,*,*,*,*,0.4,5086.4,*,control,NA,10398,Datisi,0,0,0,0
24_40,24,M2-bal,40,1,star,Homonymy,Datisi,2,All stars are famous ,Some stars are red dwarfs,Some red dwarfs are famous,*,*,*,*,100,*,0,0.375,3338.975,*,control,NA,11204,Datisi,0,0,0,0
24_41,24,M2-bal,41,1,letter,Polysemy,Datisi,2,All letters have stamps,Some letters are rejections,Some rejections have stamps,*,book-type,C,A,78.5,info,0,0.7,4504.25,*,control,NA,7379,Datisi,0,0,0,0
24_42,24,M2-bal,42,0,actors,Invalid Filler,Datisi*,2,All male leads are actors,Some actors are women,Some women are male leads,*,*,*,*,*,*,*,0.4,4720.6,*,control,NA,8996,Datisi,0,1,0,0
24_43,24,M2-bal,43,1,steaks,Invalid Filler,Disamis*,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,*,*,*,*,*,*,*,0.225,5186.55,*,control,NA,7153,Disamis,0,0,0,0
24_44,24,M2-bal,44,1,ring,Homonymy,Darii,2,All rings are sounds,Some accessories are rings,Some accessories are sounds,*,*,A,C,100,*,0.7142857143,0.275,3957.775,*,control,NA,7822,Darii,0,0,0,0
24_45,24,M2-bal,45,1,magazines,Polysemy,Disamis,2,Some magazines are coffee-stained,All magazines are subscriptions,Some subscriptions are coffee-stained,*,book-type,C,A,68.9,info,0.2857142857,0.12820513,3613.5641,*,control,NA,9938,Disamis,0,0,0,0
24_46,24,M2-bal,46,0,spices,Invalid Filler,Dimatis*,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,*,*,*,*,*,*,*,0.4,4410.8,*,control,NA,8576,Dimatis,0,1,0,0
24_47,24,M2-bal,47,0,suit,Homonymy,Disamis,2,Some suits have multiple defendants,All suits are dress attire,Some dress attire has multiple defendants,*,*,A,C,100,*,0.5714285714,0.075,5412.1,*,control,NA,8090,Disamis,0,1,0,0
24_48,24,M2-bal,48,0,dolls,Valid Filler,Darii,2,All dolls are man made,Some toys are dolls ,Some toys are man made,*,*,*,*,*,*,*,1,3066.525,*,control,NA,9238,Darii,1,0,0,0
24_49,24,M2-bal,49,1,liars,Valid Filler,Dimatis,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,*,*,*,*,*,*,*,1,4285.51282,*,control,NA,8759,Dimatis,1,1,0,0
24_50,24,M2-bal,50,0,wave,Homonymy,Dimatis,2,Some gestures are waves,Some waves are ripples,Some ripples are gestures,*,*,A,C,100,*,0.4285714286,0.25641026,6582.48718,*,control,NA,7262,Dimatis,0,1,0,0
24_51,24,M2-bal,51,1,antiques,Invalid Filler,Darii*,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,*,*,*,*,*,*,*,0.25,6885.35,*,control,NA,8511,Darii,0,0,0,0
24_52,24,M2-bal,52,1,grapes,Valid Filler,Disamis,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,*,*,*,*,*,*,*,1,3059.8,*,control,NA,6321,Disamis,1,1,0,0
24_53,24,M2-bal,53,1,book,Polysemy,Dimatis,2,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,*,book-type,C,A,64.5,info,0.5714285714,0.12820513,4958.76923,*,control,NA,10652,Dimatis,0,0,0,0
24_54,24,M2-bal,54,0,rock,Homonymy,Datisi,2,All rock has guitars,Some rock is marble,Some marble has guitars,*,*,A,C,100,*,0.8571428571,0.05,3983.6,*,control,NA,5633,Datisi,0,1,0,0
24_55,24,M2-bal,55,1,clowns,Valid Filler,Darii,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,*,*,*,*,*,*,*,0.975,3767.925,*,control,NA,7869,Darii,1,1,0,0
24_56,24,M2-bal,56,0,dances,Invalid Filler,Darii*,2,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,*,*,*,*,*,*,*,0.25,3557.725,*,control,NA,6999,Darii,0,1,0,0
25_1,25,M2-bal,1,0,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,*,*,*,*,*,*,*,0.975,3928.975,*,control,NA,10944,Datisi,1,0,0,0
25_2,25,M2-bal,2,0,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,*,*,*,*,*,*,*,1,2726.325,*,control,NA,20096,Dimatis,1,0,0,0
25_3,25,M2-bal,3,0,ruler,Homonymy,Disamis,1,Some rulers are kings,All rulers are standard lengths,Some standard lengths are kings,*,*,*,*,80,*,0.8571428571,0.125,5032.65,*,control,NA,11798,Disamis,0,1,0,0
25_4,25,M2-bal,4,1,magazines,Polysemy,Disamis,1,Some magazines are coffee-stained,All magazines are subscriptions,Some subscriptions are coffee-stained,*,book-type,C,A,68.9,info,0.2857142857,0.12820513,3613.5641,*,control,NA,8951,Disamis,0,0,0,0
25_5,25,M2-bal,5,0,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,*,*,*,*,*,*,*,0.65,5066.6,*,control,NA,11846,Darii,0,1,0,0
25_6,25,M2-bal,6,0,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,*,*,*,*,*,*,*,0.225,5599.825,*,control,NA,7527,Dimatis,0,1,0,0
25_7,25,M2-bal,7,0,dinner,Polysemy,Disamis,1,Some dinners are black tie,All dinners are foods,Some foods are black tie,*,lunch-type,A,C,90,event,0.5714285714,0.225,3571.775,*,control,NA,11344,Disamis,0,1,0,0
25_8,25,M2-bal,8,1,school,Polysemy,Disamis,1,Some schools are rectangular,All schools are employers,Some employers are rectangular,*,city-type,C,A,45.1,inst,0.5714285714,0.1,2856.95,*,control,NA,9590,Disamis,0,0,0,0
25_9,25,M2-bal,9,0,star,Homonymy,Datisi,1,All stars are famous ,Some stars are red dwarfs,Some red dwarfs are famous,*,*,*,*,100,*,0,0.375,3338.975,*,control,NA,16607,Datisi,0,1,0,0
25_10,25,M2-bal,10,0,picnic,Polysemy,Datisi,1,All picnics happen in nature,Some picnics are salads,Some salads happen in nature,*,lunch-type,A,C,59.2,event,0.5714285714,0.425,4573.125,*,control,NA,11680,Datisi,0,1,0,0
25_11,25,M2-bal,11,1,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,*,*,*,*,*,*,*,0.25,3557.725,*,control,NA,11286,Darii,0,0,0,0
25_12,25,M2-bal,12,1,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,*,*,*,*,*,*,*,1,3066.525,*,control,NA,7760,Darii,1,1,0,0
25_13,25,M2-bal,13,0,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,*,*,*,*,*,*,*,0.4,5086.4,*,control,NA,8582,Datisi,0,1,0,0
25_14,25,M2-bal,14,1,match,Homonymy,Disamis,1,Some matches are shown on TV,All matches are fire starters,Some fire starters are shown on TV,*,*,A,C,80,*,0,0.85,5008.1,*,control,NA,14831,Disamis,0,0,0,0
25_15,25,M2-bal,15,1,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,*,*,*,*,*,*,*,1,3671.55,*,control,NA,6703,Dimatis,1,1,0,0
25_16,25,M2-bal,16,0,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,*,*,*,*,*,*,*,0,4538.9,*,control,NA,12600,Disamis,0,1,0,0
25_17,25,M2-bal,17,0,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,*,*,*,*,*,*,*,0.4,4410.8,*,control,NA,16423,Dimatis,0,1,0,0
25_18,25,M2-bal,18,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,*,*,*,*,*,*,*,0.925,4389.725,*,control,NA,10696,Disamis,1,1,0,0
25_19,25,M2-bal,19,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,*,*,*,*,*,*,*,0.675,4349.025,*,control,NA,9519,Datisi,1,1,0,0
25_20,25,M2-bal,20,0,novel,Polysemy,Darii,1,All novels are flammable,Some debuts are novels,Some debuts are flammable,*,book-type,C,A,96.7,info,1,0.15,6119.3,*,control,NA,26608,Darii,0,1,0,0
25_21,25,M2-bal,21,1,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,*,*,*,*,*,*,*,0.425,8075.125,*,control,NA,9728,Dimatis,0,0,0,0
25_22,25,M2-bal,22,0,suit,Homonymy,Disamis,1,Some suits have multiple defendants,All suits are dress attire,Some dress attire has multiple defendants,*,*,A,C,100,*,0.5714285714,0.075,5412.1,*,control,NA,11830,Disamis,0,1,0,0
25_23,25,M2-bal,23,1,ball,Homonymy,Dimatis,1,Some parties are balls,All balls are toys,Some toys are parties,*,*,A,C,100,*,0.7142857143,0.175,4203.925,*,control,NA,8864,Dimatis,0,0,0,0
25_24,25,M2-bal,24,1,bat,Homonymy,Darii,1,All bats share a common ancestor,Some sporting goods are bats,Some sporting goods share a common ancestor,*,*,*,*,80,*,0.2857142857,0.4,5008,*,control,NA,10104,Darii,0,0,0,0
